Order_ID,Order_Date,Product,Category,Quantity,Unit_Price,Discount,Sales,Region,City,Customer_Type,Payment_Mode,Profit
ORD108422,2024-05-11,Tea Pack,Groceries,5.0,617.82,0.0,3089.1,North,Delhi,New,UPI,180.09
ORD100590,2024-04-21,Notebook Set,Stationery,15.0,537.33,0.15,6850.96,West,Surat,Regular,Net Banking,
ORD106128,2024-05-02,Pen Pack,Stationery,,127.99,0.15,979.12,East,Kolkata,Premium,Net Banking,152.46
ORD105408,2024-05-28,Notebook Set,Stationery,11.0,576.86,0.2,5076.37,West,Pune,Corporate,Debit Card,1160.62
ORD106852,2024-11-14,Jacket,Clothing,6.0,2658.36,0.0,15950.16,West,Mumbai,Regular,Credit Card,4462.42
ORD109177,2023-12-07,Smartphone,Electronics,2.0,45205.51,0.05,85890.47,North,Chandigarh,Corporate,Net Banking,13743.23
ORD108044,2024-08-04,Bluetooth Speaker,Electronics,3.0,8900.21,0.15,22695.54,West,Surat,,UPI,-212.77
ORD106459,2023-05-24,Bookshelf,Furniture,1.0,12828.71,0.05,12187.27,West,Surat,New,Credit Card,
ORD106486,2023-03-30,Printer Paper,Stationery,5.0,719.25,0.15,3056.81,East,Patna,New,EMI,453.93
ORD102029,2023-03-02,Jacket,Clothing,2.0,4750.26,0.15,8075.44,East,Bhubaneswar,Regular,UPI,1905.95
ORD107013,2023-11-29,Coffee Pack,Groceries,4.0,1272.4,0.1,4580.64,East,Guwahati,Premium,UPI,-300.78
ORD100678,2023-08-19,Headphones,Electronics,3.0,5497.9,0.1,14844.33,North,Chandigarh,Corporate,UPI,-81.46
ORD107146,2023-08-29,Study Table,Furniture,3.0,5019.14,0.15,12798.81,South,Chennai,Regular,Cash,2646.15
ORD101233,2023-05-06,Backpack,Stationery,7.0,3792.15,0.2,21236.04,North,Lucknow,New,UPI,2535.32
ORD108433,2023-06-16,Headphones,Electronics,2.0,3589.94,,7179.88,Central,Indore,Regular,Credit Card,1431.4
ORD107306,2023-10-30,Bookshelf,Furniture,1.0,6829.74,0.05,6488.25,South,Bengaluru,Regular,Net Banking,1122.69
ORD109823,2023-11-19,Bluetooth Speaker,Electronics,1.0,5118.49,0.0,5118.49,West,Ahmedabad,Regular,Net Banking,667.55
ORD104857,2024-06-23,Notebook Set,Stationery,3.0,568.21,0.2,1363.7,West,Mumbai,New,Net Banking,263.02
ORD109921,2023-03-14,Bluetooth Speaker,Electronics,3.0,6149.42,0.15,15681.02,North,Jaipur,Premium,Net Banking,2152.14
ORD102433,2023-09-06,Smart Watch,Electronics,3.0,18314.09,0.0,54942.27,North,Jaipur,Corporate,UPI,9205.99
ORD106503,2023-08-30,Jacket,Clothing,4.0,3927.37,0.1,14138.53,West,Ahmedabad,Premium,Credit Card,6194.54
ORD106297,2023-11-30,Tablet,Electronics,3.0,34983.41,0.25,78712.67,South,Hyderabad,Corporate,Credit Card,8611.09
ORD108954,2023-08-14,Jacket,Clothing,5.0,6033.58,0.0,30167.9,Central,Bhopal,Premium,UPI,10357.65
ORD106419,2023-06-06,Backpack,Stationery,14.0,3780.27,0.1,47631.4,South,Kochi,Corporate,Cash,6556.39
ORD100897,2024-11-25,Jacket,Clothing,5.0,1876.3,0.0,9381.5,North,Jaipur,Regular,Debit Card,3837.22
ORD101612,2024-09-26,Tablet,Electronics,3.0,17494.82,0.1,47236.01,South,Chennai,New,UPI,6091.67
ORD106664,2024-03-09,Study Table,Furniture,2.0,10980.44,0.05,20862.84,East,Kolkata,New,Net Banking,3783.55
ORD108202,2023-01-08,Study Table,Furniture,1.0,4003.56,0.0,4003.56,West,Ahmedabad,Corporate,Debit Card,901.73
ORD107666,2024-11-24,Bed Frame,Furniture,1.0,26345.79,0.05,25028.5,West,Mumbai,Premium,Cash,4284.56
ORD103807,2024-10-07,Headphones,Electronics,3.0,896.24,0.0,2688.72,West,Ahmedabad,New,UPI,571.37
ORD109871,2024-01-21,Rice Bag,Groceries,15.0,1173.47,0.25,13201.54,South,Bengaluru,Corporate,Debit Card,121.93
ORD105701,2024-08-17,Rice Bag,Groceries,10.0,1469.99,0.05,13964.9,Central,Raipur,New,Cash,1614.24
ORD104702,2023-02-28,Smartphone,Electronics,3.0,16608.85,0.05,47335.22,West,Ahmedabad,Regular,UPI,4122.06
ORD103962,2023-11-14,Pen Pack,Stationery,12.0,181.33,0.1,1958.36,North,Delhi,Corporate,UPI,292.63
ORD105573,2024-04-07,Office Chair,Furniture,3.0,9637.94,0.25,21685.36,South,Hyderabad,Regular,Cash,3159.92
ORD100891,2024-08-31,Headphones,Electronics,3.0,8721.75,0.2,20932.2,South,Hyderabad,New,UPI,233.58
ORD105141,2023-10-09,Sofa,Furniture,3.0,12377.51,0.2,29706.02,South,Chennai,Regular,Net Banking,6429.09
ORD107713,2024-01-27,Sofa,Furniture,1.0,43511.51,0.05,41335.93,North,Delhi,Premium,UPI,10153.14
ORD107065,2024-12-23,Laptop,Electronics,2.0,54511.48,0.0,109022.96,West,Surat,Premium,Cash,
ORD109358,2023-04-02,Headphones,Electronics,1.0,8701.54,0.25,6526.16,East,Bhubaneswar,New,Debit Card,220.09
ORD109724,2023-10-24,Printer Paper,Stationery,14.0,812.24,0.0,11371.36,South,Hyderabad,Regular,UPI,3995.62
ORD106993,2024-04-04,Office Chair,Furniture,2.0,15926.69,0.15,27075.37,West,Mumbai,New,Debit Card,5955.3
ORD102800,2023-07-22,Bed Frame,Furniture,2.0,19574.33,0.15,33276.36,West,Pune,Premium,UPI,4246.97
ORD100585,2023-05-29,Bed Frame,Furniture,3.0,36951.81,0.05,105312.66,West,Mumbai,Premium,Credit Card,22046.19
ORD103269,2024-07-03,Tablet,Electronics,1.0,35054.86,0.05,33302.12,North,Lucknow,Premium,Cash,3312.4
ORD103933,2023-12-21,Tea Pack,Groceries,7.0,209.05,0.1,1317.02,East,Patna,Corporate,UPI,70.52
ORD101261,2023-11-06,Office Chair,Furniture,2.0,16331.28,0.15,27763.18,North,Lucknow,Regular,UPI,3311.12
ORD106111,2024-01-17,Pen Pack,Stationery,2.0,184.95,0.1,332.91,North,Jaipur,Premium,Cash,65.03
ORD100311,2023-03-18,Cooking Oil,Groceries,7.0,469.06,0.05,3119.25,East,Kolkata,Regular,UPI,356.21
ORD108001,2023-04-24,Rice Bag,Groceries,9.0,939.88,0.0,8458.92,West,Ahmedabad,Regular,Credit Card,411.08
ORD108864,2024-07-29,Printer Paper,Stationery,11.0,640.24,0.0,7042.64,East,Patna,Regular,UPI,1515.14
ORD106390,2023-06-27,Rice Bag,Groceries,15.0,808.98,0.05,11527.96,North,Chandigarh,Regular,Cash,690.67
ORD107721,2023-07-29,Laptop,Electronics,1.0,52704.69,0.05,50069.46,South,Chennai,New,UPI,9771.87
ORD104669,2024-08-18,Coffee Pack,Groceries,12.0,1308.57,0.05,14917.7,West,Ahmedabad,Premium,Net Banking,918.18
ORD104299,2023-06-18,Laptop,Electronics,1.0,74137.52,0.25,55603.14,South,Kochi,New,UPI,2775.74
ORD103784,2024-04-18,Coffee Pack,Groceries,8.0,502.65,0.0,4021.2,North,Delhi,Regular,Cash,642.94
ORD101009,2023-11-15,Coffee Pack,Groceries,,1139.4,0.0,15951.6,East,Kolkata,Premium,Credit Card,1982.79
ORD108459,2023-08-17,Bed Frame,Furniture,1.0,31767.81,0.0,31767.81,North,Lucknow,New,Debit Card,5851.97
ORD102186,2024-04-12,Study Table,Furniture,3.0,11250.31,0.15,28688.29,East,Guwahati,New,UPI,4921.53
ORD103624,2024-05-07,T-Shirt,Clothing,5.0,1183.41,,5325.34,East,Bhubaneswar,Regular,UPI,1537.51
ORD107238,2023-11-04,Bookshelf,Furniture,2.0,5328.76,0.2,8526.02,North,Chandigarh,,Debit Card,669.48
ORD107597,2024-11-13,Rice Bag,Groceries,2.0,1739.63,,3479.26,North,Delhi,Premium,EMI,269.54
ORD109975,2024-02-27,Formal Shirt,Clothing,2.0,795.44,0.05,1511.34,South,Bengaluru,Corporate,Cash,355.78
ORD106825,2024-09-05,Formal Shirt,Clothing,6.0,2130.19,0.1,11503.03,North,Chandigarh,Regular,Net Banking,3503.7
ORD104835,2023-05-07,Backpack,Stationery,12.0,3913.26,0.25,35219.34,West,Pune,New,UPI,8695.76
ORD106368,2023-11-17,Smart Watch,Electronics,2.0,20317.12,0.0,40634.24,South,Kochi,Regular,UPI,3967.07
ORD104757,2023-08-20,Formal Shirt,Clothing,2.0,2249.05,0.0,4498.1,North,Jaipur,Regular,UPI,1578.91
ORD105219,2024-04-10,Smartphone,Electronics,2.0,12923.17,0.15,21969.39,West,Surat,New,Credit Card,493.72
ORD100091,2023-01-06,T-Shirt,Clothing,1.0,835.9,0.0,835.9,South,Kochi,Premium,Net Banking,353.02
ORD106148,2024-11-24,Tea Pack,Groceries,15.0,150.42,0.15,1917.85,South,Bengaluru,New,Cash,45.68
ORD106605,2023-07-14,T-Shirt,Clothing,3.0,547.27,0.3,1149.27,South,Kochi,Premium,EMI,277.46
ORD107768,2024-09-18,Jeans,Clothing,3.0,1680.08,0.3,3528.17,Central,Raipur,,UPI,1005.3
ORD108119,2023-11-25,T-Shirt,Clothing,6.0,999.4,,5696.58,South,Kochi,New,Cash,2272.69
ORD102118,2023-09-10,Formal Shirt,Clothing,2.0,2118.06,0.1,3812.51,North,Chandigarh,Corporate,Debit Card,1225.91
ORD102938,2024-10-31,Tea Pack,Groceries,12.0,264.17,0.0,3170.04,West,Mumbai,Regular,Debit Card,152.95
ORD106626,2023-05-07,Formal Shirt,Clothing,5.0,1262.66,0.05,5997.64,South,Chennai,Regular,Credit Card,1532.77
ORD100984,2024-12-30,Rice Bag,Groceries,11.0,871.16,0.1,8624.48,North,Lucknow,New,Cash,424.06
ORD108215,2024-12-05,Smartphone,Electronics,3.0,63685.9,0.15,162399.05,South,Hyderabad,Regular,Debit Card,2918.16
ORD105466,2023-11-10,Formal Shirt,Clothing,3.0,2496.75,0.1,6741.22,West,Pune,Regular,UPI,2035.31
ORD102926,2023-10-19,Smart Watch,Electronics,2.0,6053.63,0.0,12107.26,South,Bengaluru,Regular,Cash,659.79
ORD106473,2023-06-12,T-Shirt,Clothing,5.0,350.55,0.05,1665.11,Central,Bhopal,Premium,Credit Card,596.88
ORD103215,2023-02-10,Formal Shirt,Clothing,1.0,1121.63,0.0,1121.63,Central,Nagpur,Corporate,Net Banking,373.61
ORD106635,2023-01-24,Pen Pack,Stationery,7.0,220.46,,1543.22,South,Chennai,Regular,EMI,333.81
ORD108665,2023-07-07,Bookshelf,Furniture,1.0,11493.71,0.0,11493.71,North,Jaipur,Corporate,Credit Card,4132.57
ORD107236,2023-10-29,Smart Watch,Electronics,1.0,22715.37,0.0,22715.37,South,Bengaluru,New,Net Banking,4441.23
ORD107821,2023-04-23,Smart Watch,Electronics,3.0,6018.25,,18054.75,South,Bengaluru,New,Credit Card,1516.69
ORD100628,2023-10-14,Sofa,Furniture,2.0,48899.04,0.0,97798.08,East,Kolkata,Premium,Debit Card,20936.15
ORD104948,2023-04-18,Jacket,Clothing,5.0,2598.21,0.15,11042.39,North,Delhi,Regular,Credit Card,2888.79
ORD104245,2024-01-03,Sofa,Furniture,3.0,29952.17,0.1,80870.86,East,Guwahati,Regular,Cash,12707.9
ORD105272,2023-11-28,T-Shirt,Clothing,3.0,1407.3,0.1,3799.71,West,Surat,Regular,Credit Card,1176.05
ORD104766,2023-09-28,Tablet,Electronics,2.0,27647.2,0.05,52529.68,Central,Indore,Premium,UPI,4657.39
ORD101602,2024-10-17,Coffee Pack,Groceries,12.0,337.27,0.05,3844.88,South,Kochi,Regular,Credit Card,287.7
ORD109711,2023-12-16,Tablet,Electronics,3.0,14635.77,0.25,32930.48,West,Ahmedabad,Regular,UPI,1522.98
ORD101270,2023-01-08,Smartphone,Electronics,2.0,10852.62,0.3,15193.67,West,Ahmedabad,Regular,UPI,142.55
ORD100129,2023-10-13,Formal Shirt,Clothing,6.0,2616.73,0.0,15700.38,North,Chandigarh,Regular,Net Banking,5714.86
ORD106157,2023-09-26,Headphones,Electronics,2.0,8218.67,,13971.74,South,Hyderabad,Premium,UPI,326.42
ORD101712,2023-11-12,Jeans,Clothing,5.0,3112.14,0.0,15560.7,East,Kolkata,New,UPI,5602.38
ORD108724,2023-08-26,Formal Shirt,Clothing,2.0,2244.87,0.0,4489.74,East,Bhubaneswar,Corporate,EMI,1598.18
ORD104236,2023-03-21,Smartphone,Electronics,3.0,29138.12,0.0,87414.36,North,Chandigarh,Regular,Credit Card,13139.24
ORD108484,2023-11-02,Notebook Set,Stationery,10.0,220.75,0.05,2097.12,South,Kochi,New,Debit Card,652.94
ORD102399,2023-09-20,Office Chair,Furniture,2.0,17997.98,0.2,28796.77,West,Ahmedabad,New,Cash,5270.94
ORD105590,2024-02-12,Pen Pack,Stationery,12.0,250.73,0.15,2557.45,North,Delhi,Regular,Credit Card,458.94
ORD106235,2024-11-22,Coffee Pack,Groceries,1.0,1088.32,0.05,1033.9,South,Hyderabad,New,UPI,22.18
ORD108533,2024-06-25,Bookshelf,Furniture,2.0,4833.48,0.05,9183.61,South,Kochi,Regular,Net Banking,1584.23
ORD101187,2023-09-11,Tablet,Electronics,3.0,34619.97,0.25,77894.93,East,Guwahati,Premium,UPI,-2276.36
ORD109761,2023-11-14,Sneakers,Clothing,1.0,4145.5,0.15,3523.68,North,Jaipur,Regular,EMI,1194.11
ORD109911,2023-11-05,Art Kit,Stationery,7.0,869.49,0.0,6086.43,East,Bhubaneswar,Corporate,Credit Card,2426.85
ORD108934,2023-03-26,Smart Watch,Electronics,1.0,12717.88,0.0,12717.88,West,Ahmedabad,Corporate,UPI,1276.43
ORD101978,2023-12-23,Bookshelf,Furniture,2.0,4762.72,0.0,9525.44,West,Pune,Regular,Credit Card,2839.81
ORD103190,2024-02-17,Notebook Set,Stationery,3.0,665.14,0.2,1596.34,West,Pune,Premium,Cash,364.07
ORD104248,2024-06-07,Bluetooth Speaker,Electronics,3.0,4945.67,0.05,14095.16,East,Patna,Regular,UPI,1651.46
ORD107880,2023-02-02,Headphones,Electronics,3.0,3302.29,0.1,8916.18,South,Hyderabad,New,Credit Card,652.31
ORD100916,2024-09-14,T-Shirt,Clothing,3.0,1072.96,0.05,3057.94,North,Delhi,Regular,Net Banking,1230.29
ORD101306,2024-03-21,Cooking Oil,Groceries,9.0,216.65,0.0,1949.85,West,Pune,Premium,UPI,58.27
ORD105611,2024-07-17,Study Table,Furniture,3.0,7679.75,0.2,18431.4,East,Patna,New,Debit Card,4020.79
ORD103050,2023-10-18,Tea Pack,Groceries,13.0,556.08,0.0,7229.04,East,Kolkata,Regular,Debit Card,149.34
ORD109637,2023-10-22,Backpack,Stationery,9.0,3477.16,0.0,31294.44,South,Kochi,New,UPI,8830.98
ORD101274,2023-10-25,Cooking Oil,Groceries,7.0,169.36,0.0,1185.52,West,Ahmedabad,Premium,UPI,37.5
ORD108230,2023-12-30,Coffee Pack,Groceries,14.0,1081.68,0.0,15143.52,North,Chandigarh,Regular,Credit Card,326.14
ORD102797,2023-03-08,Pen Pack,Stationery,5.0,135.13,0.25,506.74,Central,Indore,Corporate,EMI,63.2
ORD101399,2024-05-19,Laptop,Electronics,3.0,68412.02,0.05,194974.26,East,Bhubaneswar,New,EMI,3582.84
ORD103359,2023-04-18,Smart Watch,Electronics,2.0,22545.22,0.0,45090.44,North,Jaipur,New,UPI,7407.01
ORD100184,2023-04-28,Tea Pack,Groceries,11.0,544.55,0.0,5990.05,East,Kolkata,Corporate,Net Banking,295.85
ORD105198,2023-08-28,Art Kit,Stationery,4.0,1801.44,0.05,6845.47,North,Jaipur,Premium,Net Banking,1459.61
ORD105859,2024-09-11,Bookshelf,Furniture,2.0,10260.17,0.05,19494.32,North,Jaipur,Regular,Net Banking,3108.46
ORD106301,2023-08-12,Bookshelf,Furniture,1.0,8252.04,0.0,8252.04,North,Chandigarh,New,Debit Card,2288.89
ORD107780,2024-06-27,Office Chair,Furniture,1.0,14621.73,0.0,14621.73,West,Pune,Corporate,Credit Card,2916.91
ORD106352,2023-07-19,Smartphone,Electronics,2.0,36612.99,0.25,54919.48,East,Kolkata,Regular,Debit Card,1693.02
ORD108991,2024-08-04,Laptop,Electronics,3.0,78537.67,0.15,200271.06,West,Ahmedabad,Regular,Credit Card,22196.87
ORD104568,2024-11-14,Tea Pack,Groceries,6.0,630.78,0.2,3027.74,North,Delhi,Regular,Debit Card,69.22
ORD108222,2023-02-04,Bookshelf,Furniture,1.0,10178.27,0.25,7633.7,Central,Raipur,Premium,Net Banking,974.53
ORD102657,2023-03-02,Smartphone,Electronics,2.0,61364.29,0.05,116592.15,East,Patna,Premium,Net Banking,-148.72
ORD108414,2024-04-04,Smart Watch,Electronics,2.0,7916.97,0.25,11875.46,South,Kochi,Premium,UPI,-459.33
ORD108383,2024-09-27,Bed Frame,Furniture,2.0,17638.67,0.25,26458.0,South,Hyderabad,Regular,Cash,5377.42
ORD101962,2024-05-09,Backpack,Stationery,1.0,1285.26,0.1,1156.73,West,Surat,Regular,UPI,248.72
ORD104993,2024-07-05,Backpack,Stationery,8.0,2041.08,0.05,15512.21,West,Surat,New,Cash,2407.35
ORD104892,2023-10-05,Formal Shirt,Clothing,1.0,1708.37,0.2,1366.7,West,Surat,New,Cash,300.23
ORD106570,2024-10-29,Smart Watch,Electronics,3.0,15439.24,0.15,39370.06,West,Pune,Premium,Cash,-1256.2
ORD107121,2023-01-05,Jacket,Clothing,4.0,3469.67,0.05,13184.75,East,Kolkata,Regular,UPI,5178.04
ORD100352,2023-05-24,Smartphone,Electronics,1.0,58708.43,0.0,58708.43,East,Bhubaneswar,Regular,UPI,6879.41
ORD101252,2024-11-07,Bed Frame,Furniture,2.0,16984.08,0.05,32269.75,West,Mumbai,Regular,UPI,4334.47
ORD103177,2024-01-24,Sneakers,Clothing,4.0,6078.94,0.15,20668.4,North,Delhi,Regular,Credit Card,5028.54
ORD107972,2023-10-12,Smartphone,Electronics,1.0,35070.88,0.1,31563.79,South,Hyderabad,Regular,UPI,3413.04
ORD107249,2024-08-10,Bed Frame,Furniture,3.0,29601.7,0.15,75484.34,Central,Bhopal,Corporate,UPI,10496.74
ORD109644,2023-05-16,Study Table,Furniture,3.0,16983.2,0.05,48402.12,West,Pune,Corporate,UPI,8560.25
ORD106729,2024-05-18,Tablet,Electronics,2.0,33906.5,0.3,47469.1,West,Ahmedabad,Regular,UPI,33.61
ORD103290,2023-03-25,Smart Watch,Electronics,2.0,7370.13,0.2,11792.21,West,Surat,Regular,Net Banking,1049.2
ORD108680,2024-08-03,Notebook Set,Stationery,2.0,163.79,0.05,311.2,North,Delhi,Premium,UPI,64.81
ORD108835,2024-04-26,Art Kit,Stationery,9.0,1923.59,0.3,12118.62,East,Kolkata,Regular,Credit Card,2514.44
ORD107818,2024-11-25,Formal Shirt,Clothing,4.0,2460.32,0.0,9841.28,South,Bengaluru,Regular,Cash,3493.63
ORD105810,2023-07-21,Sofa,Furniture,1.0,56912.47,0.1,51221.22,North,Jaipur,New,UPI,8606.56
ORD107083,2024-09-27,Coffee Pack,Groceries,7.0,588.31,0.2,3294.54,West,Mumbai,Corporate,Net Banking,-399.71
ORD101052,2023-09-15,Sofa,Furniture,2.0,38161.67,0.05,72507.17,South,,Corporate,UPI,17327.32
ORD104070,2023-03-06,Headphones,Electronics,2.0,3580.67,0.0,7161.34,East,Patna,Regular,UPI,1069.65
ORD106200,2023-10-03,Smart Watch,Electronics,1.0,3801.86,0.0,3801.86,East,Guwahati,New,EMI,296.21
ORD105712,2024-04-04,Art Kit,Stationery,14.0,1256.96,0.0,17597.44,South,Chennai,Corporate,Debit Card,4902.39
ORD100273,2024-12-03,Tablet,Electronics,2.0,38533.54,0.05,73213.73,North,Delhi,Premium,Cash,12027.73
ORD102043,2023-12-25,Coffee Pack,Groceries,4.0,302.36,0.1,1088.5,North,Delhi,Corporate,EMI,30.84
ORD104764,2023-02-09,Office Chair,Furniture,2.0,7733.18,0.25,11599.77,West,Surat,Regular,UPI,1756.53
ORD109053,2024-11-17,Smartphone,Electronics,1.0,71757.45,0.05,68169.58,South,Chennai,Corporate,Cash,2716.38
ORD105355,2024-12-13,Snacks Combo,Groceries,12.0,359.4,0.1,3881.52,North,Lucknow,Corporate,Debit Card,295.11
ORD105437,2024-10-04,Bed Frame,Furniture,2.0,18002.85,0.1,32405.13,West,Surat,New,Credit Card,6294.55
ORD101087,2024-09-27,Snacks Combo,Groceries,15.0,370.39,0.0,5555.85,South,Hyderabad,Regular,EMI,652.02
ORD105970,2023-08-16,Smartphone,Electronics,1.0,35705.49,0.05,33920.22,North,Jaipur,Premium,Credit Card,3657.83
ORD107494,2023-02-16,Office Chair,Furniture,3.0,15408.53,0.1,41603.03,East,Guwahati,Regular,UPI,5301.64
ORD107020,2024-03-11,Study Table,Furniture,3.0,7921.2,0.05,22575.42,South,Bengaluru,Regular,Debit Card,3614.33
ORD107691,2024-02-01,Printer Paper,Stationery,8.0,501.18,0.1,3608.5,West,Mumbai,Regular,Cash,959.15
ORD104323,2023-12-08,Jeans,Clothing,3.0,1166.23,0.0,3498.69,East,Kolkata,Regular,Cash,1063.37
ORD107143,2023-10-29,Backpack,Stationery,5.0,3943.7,0.0,19718.5,Central,Bhopal,Regular,UPI,4802.32
ORD107958,2024-11-04,Jeans,Clothing,5.0,1897.71,0.05,9014.12,North,Jaipur,Regular,UPI,3573.89
ORD105759,2023-08-25,Jacket,Clothing,6.0,6592.86,0.05,37579.3,South,Chennai,Regular,UPI,13724.29
ORD106197,2023-01-21,Rice Bag,Groceries,3.0,423.34,0.0,1270.02,South,Bengaluru,,UPI,200.96
ORD107208,2024-04-19,Bluetooth Speaker,Electronics,1.0,4533.96,0.25,3400.47,West,Mumbai,Premium,Cash,-248.81
ORD106604,2023-10-02,Bookshelf,Furniture,1.0,13926.28,0.05,13229.97,South,Bengaluru,Regular,Debit Card,2773.82
ORD104710,2023-10-25,T-Shirt,Clothing,2.0,1096.4,0.25,1644.6,West,Ahmedabad,Regular,Debit Card,439.97
ORD105823,2024-11-19,Pen Pack,Stationery,2.0,114.1,0.0,228.2,West,Ahmedabad,Premium,Cash,60.64
ORD108260,2024-04-04,Printer Paper,Stationery,10.0,1097.4,0.0,10974.0,South,Bengaluru,New,Credit Card,3378.83
ORD105793,2024-01-14,Bed Frame,Furniture,3.0,29399.96,0.25,66149.91,Central,Indore,Premium,Credit Card,8865.7
ORD106977,2024-11-25,Snacks Combo,Groceries,12.0,140.67,0.15,1434.83,North,Jaipur,Premium,Credit Card,-16.61
ORD103479,2024-04-01,Bed Frame,Furniture,3.0,19932.11,0.3,41857.43,West,Ahmedabad,New,UPI,4956.61
ORD107318,2023-09-09,Pen Pack,Stationery,11.0,236.6,0.05,2472.47,West,Surat,Corporate,UPI,463.36
ORD103925,2024-12-10,Rice Bag,Groceries,9.0,1016.42,0.2,7318.22,North,Delhi,Premium,Credit Card,-129.35
ORD101749,2024-06-20,Snacks Combo,Groceries,13.0,350.5,0.1,4100.85,West,Mumbai,Corporate,Cash,313.43
ORD100733,2024-10-06,Printer Paper,Stationery,6.0,880.82,0.05,5020.67,North,Jaipur,New,Credit Card,1386.32
ORD102554,2023-11-30,Bluetooth Speaker,Electronics,2.0,3354.89,0.25,5032.34,South,Hyderabad,Regular,UPI,203.29
ORD105615,2023-02-11,Formal Shirt,Clothing,4.0,1885.1,0.3,5278.28,South,Hyderabad,Corporate,Net Banking,1407.36
ORD108037,2024-02-12,Backpack,Stationery,9.0,4232.01,0.0,38088.09,Central,Nagpur,Premium,Credit Card,4948.13
ORD102663,2024-08-09,Tablet,Electronics,3.0,32200.59,0.05,91771.68,North,Delhi,New,UPI,7262.03
ORD106652,2023-08-12,Pen Pack,Stationery,2.0,234.59,0.15,398.8,East,Patna,Regular,UPI,66.69
ORD106004,2024-10-01,Sneakers,Clothing,3.0,8754.82,0.0,26264.46,West,Surat,Regular,Debit Card,8013.45
ORD103114,2024-03-27,Art Kit,Stationery,11.0,1901.06,0.2,16729.33,South,Chennai,Corporate,UPI,3548.08
ORD103304,2023-06-10,Study Table,Furniture,3.0,12352.12,,37056.36,East,Patna,Corporate,Credit Card,7628.95
ORD101345,2024-11-11,Smart Watch,Electronics,1.0,8175.56,0.1,7358.0,East,Kolkata,,UPI,815.45
ORD101691,2023-11-07,Snacks Combo,Groceries,5.0,348.09,0.0,1740.45,North,Delhi,Premium,UPI,45.12
ORD105166,2023-01-27,Smartphone,Electronics,3.0,71928.55,0.1,194207.09,West,Pune,Regular,EMI,8394.47
ORD106689,2023-10-03,Tea Pack,Groceries,8.0,495.51,0.0,3964.08,Central,Bhopal,Regular,UPI,-35.3
ORD105049,2024-03-12,Study Table,Furniture,3.0,21318.43,0.1,57559.76,North,Lucknow,New,Credit Card,10397.9
ORD103309,2024-05-29,Laptop,Electronics,2.0,57244.27,,114488.54,South,Hyderabad,New,Credit Card,16775.81
ORD101505,2023-11-14,Sneakers,Clothing,5.0,7229.36,0.05,34339.46,South,Kochi,Regular,Debit Card,10738.4
ORD101807,2024-11-28,Laptop,Electronics,3.0,66577.45,0.1,179759.12,East,Patna,Regular,Credit Card,31090.47
ORD106420,2023-01-12,Headphones,Electronics,2.0,8519.13,0.0,17038.26,Central,Raipur,Corporate,UPI,3542.72
ORD105525,2023-10-12,Sneakers,Clothing,4.0,8189.6,0.25,24568.8,South,,New,Cash,6558.15
ORD103792,2023-09-25,Smart Watch,Electronics,1.0,21594.14,0.1,19434.73,Central,Indore,Regular,Debit Card,1873.21
ORD109636,2024-05-20,Jacket,Clothing,5.0,4942.05,0.05,23474.74,North,Lucknow,Premium,Cash,8519.66
ORD107534,2023-04-23,Jacket,Clothing,1.0,3933.57,0.0,3933.57,North,Delhi,Regular,EMI,1158.36
ORD106080,2024-11-12,Rice Bag,Groceries,6.0,1454.19,0.1,7852.63,East,Bhubaneswar,Corporate,Credit Card,89.12
ORD105787,2023-01-30,Rice Bag,Groceries,7.0,1432.86,0.2,8024.02,South,Kochi,Regular,UPI,283.54
ORD107468,2023-05-17,Sneakers,Clothing,3.0,2107.63,0.15,5374.46,North,Jaipur,Regular,EMI,1459.51
ORD101849,2024-01-31,Jacket,Clothing,6.0,2370.55,0.25,10667.48,North,Delhi,Regular,Net Banking,2788.86
ORD104513,2023-12-29,Tablet,Electronics,2.0,17260.6,0.2,27616.96,South,Hyderabad,New,EMI,1811.54
ORD102432,2023-03-25,Jacket,Clothing,6.0,4957.76,0.0,29746.56,North,Delhi,Corporate,Debit Card,10863.03
ORD104661,2024-07-19,Notebook Set,Stationery,12.0,365.46,,3069.86,South,Chennai,Regular,UPI,318.93
ORD107935,2023-11-25,Cooking Oil,Groceries,14.0,894.14,0.0,12517.96,East,Patna,Premium,Cash,560.2
ORD106948,2024-07-31,Bed Frame,Furniture,2.0,25824.07,0.1,46483.33,East,Kolkata,Regular,Credit Card,8262.78
ORD100143,2024-10-09,Study Table,Furniture,2.0,9741.45,0.2,15586.32,North,Lucknow,Premium,UPI,2394.51
ORD108869,2024-04-04,Coffee Pack,Groceries,14.0,362.49,0.2,4059.89,South,Bengaluru,Premium,Debit Card,38.07
ORD107743,2023-01-26,Notebook Set,Stationery,8.0,259.83,0.1,1870.78,Central,Bhopal,Premium,Debit Card,363.19
ORD105418,2023-02-04,Smart Watch,Electronics,3.0,3463.76,0.05,9871.72,Central,Nagpur,Corporate,UPI,473.47
ORD103410,2024-08-07,Jeans,Clothing,3.0,2638.75,0.15,6728.81,East,Bhubaneswar,Regular,UPI,1757.56
ORD101118,2024-10-06,Sneakers,Clothing,2.0,2228.13,0.0,4456.26,Central,Nagpur,Regular,UPI,1418.27
